Resuming checkpoint: D:\AI\projects\e-phishGen\calculation\HWT-MGT\results\scaled_stratified_pool_8980_metrics.partial.json
perturbation 1110/8980 HWT_012882
ERROR perturbation HWT_012882: RuntimeError: cannot reshape tensor of 0 elements into shape [-1, 0] because the unspecified dimension size -1 can be any value and is ambiguous
perturbation 1111/8980 HWT_012939
perturbation 1112/8980 HWT_012986
perturbation 1113/8980 HWT_013059
perturbation 1114/8980 HWT_013108
perturbation 1115/8980 HWT_013233
perturbation 1116/8980 HWT_013322
ERROR perturbation HWT_013322: RuntimeError: cannot reshape tensor of 0 elements into shape [-1, 0] because the unspecified dimension size -1 can be any value and is ambiguous
perturbation 1117/8980 HWT_013336
perturbation 1118/8980 HWT_013365
perturbation 1119/8980 HWT_013508
ERROR perturbation HWT_013508: RuntimeError: cannot reshape tensor of 0 elements into shape [-1, 0] because the unspecified dimension size -1 can be any value and is ambiguous
perturbation 1120/8980 HWT_013534
ERROR perturbation HWT_013534: RuntimeError: cannot reshape tensor of 0 elements into shape [-1, 0] because the unspecified dimension size -1 can be any value and is ambiguous
perturbation 1121/8980 HWT_013576
perturbation 1122/8980 HWT_013609
perturbation 1123/8980 HWT_013674
perturbation 1124/8980 HWT_013682
ERROR perturbation HWT_013682: RuntimeError: cannot reshape tensor of 0 elements into shape [-1, 0] because the unspecified dimension size -1 can be any value and is ambiguous
perturbation 1125/8980 HWT_013692
perturbation 1126/8980 HWT_013715
perturbation 1127/8980 HWT_013997
perturbation 1128/8980 HWT_014111
perturbation 1129/8980 HWT_014159
perturbation 1130/8980 HWT_014176
perturbation 1131/8980 HWT_014298
perturbation 1132/8980 HWT_014339
perturbation 1133/8980 HWT_014397
perturbation 1134/8980 HWT_014491
perturbation 1135/8980 HWT_014492
perturbation 1136/8980 HWT_014582
perturbation 1137/8980 HWT_014715
perturbation 1138/8980 HWT_014773
perturbation 1139/8980 HWT_014789
perturbation 1140/8980 HWT_014791
perturbation 1141/8980 HWT_014833
perturbation 1142/8980 HWT_014835
perturbation 1143/8980 HWT_015030
ERROR perturbation HWT_015030: RuntimeError: cannot reshape tensor of 0 elements into shape [-1, 0] because the unspecified dimension size -1 can be any value and is ambiguous
perturbation 1144/8980 HWT_015033
ERROR perturbation HWT_015033: RuntimeError: cannot reshape tensor of 0 elements into shape [-1, 0] because the unspecified dimension size -1 can be any value and is ambiguous
perturbation 1145/8980 HWT_015036
ERROR perturbation HWT_015036: RuntimeError: cannot reshape tensor of 0 elements into shape [-1, 0] because the unspecified dimension size -1 can be any value and is ambiguous
perturbation 1146/8980 HWT_015057
ERROR perturbation HWT_015057: RuntimeError: cannot reshape tensor of 0 elements into shape [-1, 0] because the unspecified dimension size -1 can be any value and is ambiguous
perturbation 1147/8980 HWT_015175
perturbation 1148/8980 HWT_015176
perturbation 1149/8980 HWT_015308
perturbation 1150/8980 HWT_015323
perturbation 1151/8980 HWT_015391
ERROR perturbation HWT_015391: RuntimeError: cannot reshape tensor of 0 elements into shape [-1, 0] because the unspecified dimension size -1 can be any value and is ambiguous
perturbation 1152/8980 HWT_015393
perturbation 1153/8980 HWT_015418
perturbation 1154/8980 HWT_015442
perturbation 1155/8980 HWT_015478
perturbation 1156/8980 HWT_015488
perturbation 1157/8980 HWT_015533
perturbation 1158/8980 HWT_015614
perturbation 1159/8980 HWT_015795
perturbation 1160/8980 HWT_015801
perturbation 1161/8980 HWT_015871
perturbation 1162/8980 HWT_016094
perturbation 1163/8980 HWT_016111
perturbation 1164/8980 HWT_016340
perturbation 1165/8980 HWT_016387
ERROR perturbation HWT_016387: RuntimeError: cannot reshape tensor of 0 elements into shape [-1, 0] because the unspecified dimension size -1 can be any value and is ambiguous
perturbation 1166/8980 HWT_016435
ERROR perturbation HWT_016435: RuntimeError: cannot reshape tensor of 0 elements into shape [-1, 0] because the unspecified dimension size -1 can be any value and is ambiguous
perturbation 1167/8980 HWT_016439
perturbation 1168/8980 HWT_016587
perturbation 1169/8980 HWT_016688
perturbation 1170/8980 HWT_016750
perturbation 1171/8980 HWT_016832
ERROR perturbation HWT_016832: RuntimeError: cannot reshape tensor of 0 elements into shape [-1, 0] because the unspecified dimension size -1 can be any value and is ambiguous
perturbation 1172/8980 HWT_017042
perturbation 1173/8980 HWT_017100
perturbation 1174/8980 HWT_017137
perturbation 1175/8980 HWT_017337
perturbation 1176/8980 HWT_017394
ERROR perturbation HWT_017394: RuntimeError: cannot reshape tensor of 0 elements into shape [-1, 0] because the unspecified dimension size -1 can be any value and is ambiguous
perturbation 1177/8980 HWT_017461
perturbation 1178/8980 HWT_017572
ERROR perturbation HWT_017572: RuntimeError: cannot reshape tensor of 0 elements into shape [-1, 0] because the unspecified dimension size -1 can be any value and is ambiguous
perturbation 1179/8980 HWT_017589
perturbation 1180/8980 HWT_017809
perturbation 1181/8980 HWT_017880
perturbation 1182/8980 HWT_017890
perturbation 1183/8980 HWT_017977
ERROR perturbation HWT_017977: RuntimeError: cannot reshape tensor of 0 elements into shape [-1, 0] because the unspecified dimension size -1 can be any value and is ambiguous
perturbation 1184/8980 HWT_018002
ERROR perturbation HWT_018002: RuntimeError: cannot reshape tensor of 0 elements into shape [-1, 0] because the unspecified dimension size -1 can be any value and is ambiguous
perturbation 1185/8980 HWT_018051
ERROR perturbation HWT_018051: RuntimeError: cannot reshape tensor of 0 elements into shape [-1, 0] because the unspecified dimension size -1 can be any value and is ambiguous
perturbation 1186/8980 HWT_018092
ERROR perturbation HWT_018092: RuntimeError: cannot reshape tensor of 0 elements into shape [-1, 0] because the unspecified dimension size -1 can be any value and is ambiguous
perturbation 1187/8980 HWT_018512
perturbation 1188/8980 HWT_018793
ERROR perturbation HWT_018793: RuntimeError: cannot reshape tensor of 0 elements into shape [-1, 0] because the unspecified dimension size -1 can be any value and is ambiguous
perturbation 1189/8980 HWT_018925
perturbation 1190/8980 HWT_019100
perturbation 1191/8980 HWT_019207
perturbation 1192/8980 HWT_019312
ERROR perturbation HWT_019312: RuntimeError: cannot reshape tensor of 0 elements into shape [-1, 0] because the unspecified dimension size -1 can be any value and is ambiguous
perturbation 1193/8980 HWT_019380
perturbation 1194/8980 HWT_019458
perturbation 1195/8980 HWT_019525
perturbation 1196/8980 HWT_019567
perturbation 1197/8980 HWT_019605
perturbation 1198/8980 HWT_019689
ERROR perturbation HWT_019689: RuntimeError: cannot reshape tensor of 0 elements into shape [-1, 0] because the unspecified dimension size -1 can be any value and is ambiguous
perturbation 1199/8980 HWT_019742
perturbation 1200/8980 HWT_019793
perturbation 1201/8980 HWT_019863
perturbation 1202/8980 HWT_020157
perturbation 1203/8980 HWT_020187
perturbation 1204/8980 HWT_020204
perturbation 1205/8980 HWT_020209
perturbation 1206/8980 HWT_020284
ERROR perturbation HWT_020284: RuntimeError: cannot reshape tensor of 0 elements into shape [-1, 0] because the unspecified dimension size -1 can be any value and is ambiguous
perturbation 1207/8980 HWT_020290
ERROR perturbation HWT_020290: RuntimeError: cannot reshape tensor of 0 elements into shape [-1, 0] because the unspecified dimension size -1 can be any value and is ambiguous
perturbation 1208/8980 HWT_020534
perturbation 1209/8980 HWT_020536
ERROR perturbation HWT_020536: RuntimeError: cannot reshape tensor of 0 elements into shape [-1, 0] because the unspecified dimension size -1 can be any value and is ambiguous
perturbation 1210/8980 HWT_020648
perturbation 1211/8980 HWT_020729
perturbation 1212/8980 HWT_020741
perturbation 1213/8980 HWT_020764
perturbation 1214/8980 HWT_020847
perturbation 1215/8980 HWT_020854
perturbation 1216/8980 HWT_020944
perturbation 1217/8980 HWT_021059
ERROR perturbation HWT_021059: RuntimeError: cannot reshape tensor of 0 elements into shape [-1, 0] because the unspecified dimension size -1 can be any value and is ambiguous
perturbation 1218/8980 HWT_021075
perturbation 1219/8980 HWT_021103
perturbation 1220/8980 HWT_021109
perturbation 1221/8980 HWT_021121
ERROR perturbation HWT_021121: RuntimeError: cannot reshape tensor of 0 elements into shape [-1, 0] because the unspecified dimension size -1 can be any value and is ambiguous
perturbation 1222/8980 HWT_021159
perturbation 1223/8980 HWT_021172
perturbation 1224/8980 HWT_021208
perturbation 1225/8980 HWT_021243
ERROR perturbation HWT_021243: RuntimeError: cannot reshape tensor of 0 elements into shape [-1, 0] because the unspecified dimension size -1 can be any value and is ambiguous
perturbation 1226/8980 HWT_021318
perturbation 1227/8980 HWT_021615
perturbation 1228/8980 HWT_021618
perturbation 1229/8980 HWT_021801
perturbation 1230/8980 HWT_021851
perturbation 1231/8980 HWT_021876
perturbation 1232/8980 HWT_021897
perturbation 1233/8980 HWT_021903
perturbation 1234/8980 HWT_022111
perturbation 1235/8980 HWT_022156
perturbation 1236/8980 HWT_022160
perturbation 1237/8980 HWT_022329
perturbation 1238/8980 HWT_022349
perturbation 1239/8980 HWT_022379
perturbation 1240/8980 HWT_022411
perturbation 1241/8980 HWT_022436
perturbation 1242/8980 HWT_022475
perturbation 1243/8980 HWT_022482
perturbation 1244/8980 HWT_022503
perturbation 1245/8980 HWT_022518
perturbation 1246/8980 HWT_022615
perturbation 1247/8980 HWT_022667
perturbation 1248/8980 HWT_022710
perturbation 1249/8980 HWT_022719
perturbation 1250/8980 HWT_022746
ERROR perturbation HWT_022746: RuntimeError: cannot reshape tensor of 0 elements into shape [-1, 0] because the unspecified dimension size -1 can be any value and is ambiguous
perturbation 1251/8980 HWT_022749
perturbation 1252/8980 HWT_022815
perturbation 1253/8980 HWT_022857
perturbation 1254/8980 HWT_022897
ERROR perturbation HWT_022897: RuntimeError: cannot reshape tensor of 0 elements into shape [-1, 0] because the unspecified dimension size -1 can be any value and is ambiguous
perturbation 1255/8980 HWT_022935
perturbation 1256/8980 HWT_023106
ERROR perturbation HWT_023106: RuntimeError: cannot reshape tensor of 0 elements into shape [-1, 0] because the unspecified dimension size -1 can be any value and is ambiguous
perturbation 1257/8980 HWT_023112
perturbation 1258/8980 HWT_023135
perturbation 1259/8980 HWT_023145
perturbation 1260/8980 HWT_023161
perturbation 1261/8980 HWT_023177
perturbation 1262/8980 HWT_023283
ERROR perturbation HWT_023283: RuntimeError: cannot reshape tensor of 0 elements into shape [-1, 0] because the unspecified dimension size -1 can be any value and is ambiguous
perturbation 1263/8980 HWT_023326
perturbation 1264/8980 HWT_023375
ERROR perturbation HWT_023375: RuntimeError: cannot reshape tensor of 0 elements into shape [-1, 0] because the unspecified dimension size -1 can be any value and is ambiguous
perturbation 1265/8980 HWT_023565
perturbation 1266/8980 HWT_023630
perturbation 1267/8980 HWT_023728
perturbation 1268/8980 HWT_023785
perturbation 1269/8980 HWT_023806
perturbation 1270/8980 HWT_023905
ERROR perturbation HWT_023905: RuntimeError: cannot reshape tensor of 0 elements into shape [-1, 0] because the unspecified dimension size -1 can be any value and is ambiguous
perturbation 1271/8980 HWT_024146
perturbation 1272/8980 HWT_024164
perturbation 1273/8980 HWT_024200
perturbation 1274/8980 HWT_024521
ERROR perturbation HWT_024521: RuntimeError: cannot reshape tensor of 0 elements into shape [-1, 0] because the unspecified dimension size -1 can be any value and is ambiguous
perturbation 1275/8980 HWT_024604
perturbation 1276/8980 HWT_024741
ERROR perturbation HWT_024741: RuntimeError: cannot reshape tensor of 0 elements into shape [-1, 0] because the unspecified dimension size -1 can be any value and is ambiguous
perturbation 1277/8980 HWT_024770
perturbation 1278/8980 HWT_024850
perturbation 1279/8980 HWT_024938
ERROR perturbation HWT_024938: RuntimeError: cannot reshape tensor of 0 elements into shape [-1, 0] because the unspecified dimension size -1 can be any value and is ambiguous
perturbation 1280/8980 HWT_025044
perturbation 1281/8980 HWT_025121
perturbation 1282/8980 HWT_025255
perturbation 1283/8980 HWT_025346
perturbation 1284/8980 HWT_025408
ERROR perturbation HWT_025408: RuntimeError: cannot reshape tensor of 0 elements into shape [-1, 0] because the unspecified dimension size -1 can be any value and is ambiguous
perturbation 1285/8980 HWT_025489
perturbation 1286/8980 HWT_025535
perturbation 1287/8980 HWT_025669
perturbation 1288/8980 HWT_025670
perturbation 1289/8980 HWT_025914
perturbation 1290/8980 HWT_026093
ERROR perturbation HWT_026093: RuntimeError: cannot reshape tensor of 0 elements into shape [-1, 0] because the unspecified dimension size -1 can be any value and is ambiguous
perturbation 1291/8980 HWT_026156
ERROR perturbation HWT_026156: RuntimeError: cannot reshape tensor of 0 elements into shape [-1, 0] because the unspecified dimension size -1 can be any value and is ambiguous
perturbation 1292/8980 HWT_026177
perturbation 1293/8980 HWT_026368
perturbation 1294/8980 HWT_026383
perturbation 1295/8980 HWT_026425
perturbation 1296/8980 HWT_026459
perturbation 1297/8980 HWT_026462
ERROR perturbation HWT_026462: RuntimeError: cannot reshape tensor of 0 elements into shape [-1, 0] because the unspecified dimension size -1 can be any value and is ambiguous
perturbation 1298/8980 HWT_026505
perturbation 1299/8980 HWT_026557
ERROR perturbation HWT_026557: RuntimeError: cannot reshape tensor of 0 elements into shape [-1, 0] because the unspecified dimension size -1 can be any value and is ambiguous
perturbation 1300/8980 HWT_026662
perturbation 1301/8980 HWT_026877
perturbation 1302/8980 HWT_026906
perturbation 1303/8980 HWT_026956
ERROR perturbation HWT_026956: RuntimeError: cannot reshape tensor of 0 elements into shape [-1, 0] because the unspecified dimension size -1 can be any value and is ambiguous
perturbation 1304/8980 HWT_026970
ERROR perturbation HWT_026970: RuntimeError: cannot reshape tensor of 0 elements into shape [-1, 0] because the unspecified dimension size -1 can be any value and is ambiguous
perturbation 1305/8980 HWT_026983
perturbation 1306/8980 HWT_026992
perturbation 1307/8980 HWT_027062
perturbation 1308/8980 HWT_027067
perturbation 1309/8980 HWT_027116
ERROR perturbation HWT_027116: RuntimeError: cannot reshape tensor of 0 elements into shape [-1, 0] because the unspecified dimension size -1 can be any value and is ambiguous
perturbation 1310/8980 HWT_027240
perturbation 1311/8980 HWT_027299
ERROR perturbation HWT_027299: RuntimeError: cannot reshape tensor of 0 elements into shape [-1, 0] because the unspecified dimension size -1 can be any value and is ambiguous
perturbation 1312/8980 HWT_027495
perturbation 1313/8980 HWT_027730
perturbation 1314/8980 HWT_027751
perturbation 1315/8980 HWT_027906
perturbation 1316/8980 HWT_027969
perturbation 1317/8980 HWT_027986
perturbation 1318/8980 HWT_027995
perturbation 1319/8980 HWT_028183
perturbation 1320/8980 HWT_028264
perturbation 1321/8980 HWT_028446
perturbation 1322/8980 HWT_028620
ERROR perturbation HWT_028620: RuntimeError: cannot reshape tensor of 0 elements into shape [-1, 0] because the unspecified dimension size -1 can be any value and is ambiguous
perturbation 1323/8980 HWT_028651
perturbation 1324/8980 HWT_028741
perturbation 1325/8980 HWT_028966
perturbation 1326/8980 HWT_029106
perturbation 1327/8980 HWT_029300
perturbation 1328/8980 HWT_029606
perturbation 1329/8980 HWT_029621
perturbation 1330/8980 HWT_029908
perturbation 1331/8980 HWT_030426
perturbation 1332/8980 HWT_030517
ERROR perturbation HWT_030517: RuntimeError: cannot reshape tensor of 0 elements into shape [-1, 0] because the unspecified dimension size -1 can be any value and is ambiguous
perturbation 1333/8980 HWT_030665
ERROR perturbation HWT_030665: RuntimeError: cannot reshape tensor of 0 elements into shape [-1, 0] because the unspecified dimension size -1 can be any value and is ambiguous
perturbation 1334/8980 HWT_030842
perturbation 1335/8980 HWT_030852
perturbation 1336/8980 HWT_030860
perturbation 1337/8980 HWT_031301
perturbation 1338/8980 HWT_031306
ERROR perturbation HWT_031306: RuntimeError: cannot reshape tensor of 0 elements into shape [-1, 0] because the unspecified dimension size -1 can be any value and is ambiguous
perturbation 1339/8980 HWT_031485
perturbation 1340/8980 HWT_031534
perturbation 1341/8980 HWT_031545
